tr_key,language_code,pluralization_index,text,namespace,built_in
The payment will be due.,en,1,,,false
must be between 15 and 2000 characters,en,2,,,false
Refer Clients,en,1,,partners,false
Contacts,en,1,,,false
You can offer a reward for solving this case. Select from one of the following options.,en,1,,,false
Your billing information is used for order processing and will not be shared otherwise.,en,1,,,false
Add Your Company,en,1,,,false
and get a 20% share on earnings,en,1,,partners,false
Share,en,1,,,false
Would you like to offer a reward?,en,1,,,false
Start Case,en,1,,,false
When you refer clients we return portions of the generated earnings back to you.,en,1,,partners,false
To change your account settings you must sign in,en,1,,,false
Free for %{audience},en,1,,,false
My Cases,en,1,,,false
Affiliate Sites,en,1,,partners,false
Add Credit,en,1,,,false
Fixed reward for %{audience} partners,en,1,,,false
Do you want to participate in our private beta program? Please help us to improve our service and sign up now.,en,1,,,false
Active Cases,en,1,,,false
No Javascript,en,1,,,false
You make 20% of what Luleka earns from every client's community.,en,1,,partners,false
%{balance} is your current account balance.,en,1,,,false
Select free if you don't want to offer any monetary reward for this case to be solved.,en,1,,,false
Your email,en,1,,,false
Open Cases,en,1,,,false
Referral Token.,en,1,,partners,false
Add,en,1,,,false
Fixed rewards are provided to all partners or the ones you trust most.,en,1,,,false
What is the Luleka beta program?,en,1,,,false
Popular Cases,en,1,,,false
Use your referral token and we’ll track the revenue that community generates.,en,1,,partners,false
Transfer Credit,en,1,,,false
Maximum Offer (%{currency}),en,1,,,false
Back to All Cases,en,1,,,false
Everybody Wins,en,1,,partners,false
%{amount} of your account balance can be transferred.,en,1,,,false
The offer cannot be higher than %{max},en,1,,,false
How can I join the beta program?,en,1,,,false
has already been taken,en,1,,,false
My Profile,en,1,,,false
Meet the most qualified people in organizations and communities that care about you.,en,1,,partners,false
Transfer,en,1,,,false
Fixed reward (%{currency}),en,1,,,false
Please submit your email and you will receive further information.,en,1,,,false
about %d hours,en,1,,,false
Pending Contacts,en,1,,,false
Earn Money,en,1,,partners,false
Settings,en,1,,,false
You must have enough funds in your Piggy Bank account or %{add_funds}. The reward cannot be less than %{min} and more than %{max}.,en,1,,,false
The following friend of yours has been invited to join your contacts.,en,1,,,false
This will close your Luleka account. All of your personal information and all the content you have posted will be removed.,en,1,,,false
Invite Friends,en,1,,,false
with your support as Luleka Partner,en,1,,partners,false
Your email address is set to %{email}.,en,1,,,false
add funds,en,1,,,false
Please %{transfer} you remaining funds of %{amount} before you proceed,en,1,,,false
Find People,en,1,,,false
"Anyone can help, but only Luleka Partners can work for money on cases that offer rewards.",en,1,,partners,false
Change,en,1,,,false
When does your offer end?,en,1,,,false
What?,en,1,,,false
Then can you proceed to %{signup},en,1,,,false
You cannot revert this step,en,1,,,false
Supported %{type},en,1,,,false
Find Interesting Work.,en,1,,partners,false
Reset,en,1,,,false
in %{days} from now,en,1,,,false
Why?,en,1,,,false
I want to close my Luleka account,en,1,,,false
Select from thousands of cases you qualify for and help whenever it is convenient.,en,1,,partners,false
Personalize,en,1,,,false
%d day,en,1,%d day,,false
How?,en,1,,,false
my Piggy Bank account funds remain with Luleka,en,1,,,false
Find Organizations,en,1,,,false
Market Your Skills.,en,1,,partners,false
you appear as %{name},en,1,,,false
%d day,en,2,%d days,,false
What will happen to my information?,en,1,,,false
Feedback,en,1,,,false
Enhance your profile with your track record of great work performed on helping out.,en,1,,partners,false
your birthdate is on %{birthdate},en,1,,,false
%d week,en,1,,,false
What's your case?,en,1,,,false
"Your account, including all information you have posted on Luleka, will be removed.",en,1,,,false
Recently active cases,en,1,,,false
Real Money.,en,1,,partners,false
International,en,1,,,false
on %{date},en,1,,,false
"Ask questions, report problems, share ideas, give praise",en,1,,,false
Is my account removed permanently?,en,1,,,false
Is it about %{org} products or services?,en,1,,,false
You are compensated for solving cases that offer monetary rewards. Earn dividends based on your contribution.,en,1,,partners,false
%{language} is your default language,en,1,,,false
Find qualified people in organizations and communities,en,1,,,false
We will suspend your account and after %{days} days automatically remove your account.,en,1,,,false
"Add ""%{name}"" %{topic}",en,1,,,false
Sign Up,en,1,,partners,false
Notifications,en,1,,,false
Post,en,1,,,false
Keep in touch with people that care about you,en,1,,,false
What will happen to my Piggy Bank Account?,en,1,,,false
"Support ""%{name}""?",en,1,,,false
as Luleka Partner or %{link},en,1,,partners,false
Change the way you would like to be notified about system events.,en,1,,,false
%{name} would like to become a contact,en,1,,,false
Why use Luleka?,en,1,,,false
"We recommend you %{transfer} all your funds before closing your account. Otherwise, your funds will remain with Luleka.",en,1,,,false
learn more,en,1,,partners,false
Close Account,en,1,,,false
%{name} was invited to become a contact,en,1,,,false
You need to be %{registered} with us before you can enroll as a Luleka Partner.,en,1,,partners,false
Close your account and remove all your personal information.,en,1,,,false
Invitation sent to %{name},en,1,,,false
How does it work?,en,1,,,false
Account Financials,en,1,,,false
"%{signing_up} as Luleka Partner is not free, please see our %{membership_plans} for more information.",en,1,,partners,false
Close,en,1,,,false
%d days,en,1,,,false
Ledger,en,1,,,false
registered,en,1,,,false
Profile URL,en,1,,,false
Invitation,en,1,,,false
Account Settings,en,1,,,false
"If you have any further questions about joining the Partner Program or about Luleka in general, just %{contact_us}, or visit our %{forum}.",en,1,,partners,false
Change the Web address of your %{profile}.,en,1,,,false
Hello,en,1,,,false
Sales Invoices,en,1,,,false
contact us,en,1,,partners,false
Personal Contact,en,1,,,false
personal address,en,1,,,false
Purchase Invoices,en,1,,,false
I am %{select} and feel,en,1,,,false
Phone,en,1,,,false
Edit your %{address} here.,en,1,,,false
Mobile,en,1,,,false
What is a Personal Address?,en,1,,,false
Fax,en,1,,,false
Your Personal Address is your private contact address.,en,1,,,false
has already signed up,en,1,,,false
Business Contact,en,1,,,false
It represents your country of residence.,en,1,,,false
Billing Address,en,1,,,false
"It will not be shared with others, unless you decide to.",en,1,,,false
Piggy Bank Transactions,en,1,,,false
What is a Business Address?,en,1,,,false
Sales History,en,1,,,false
The Business Address is the way clients get in touch with Luleka Partners.,en,1,,,false
Purchase History,en,1,,,false
What is a Billing Address?,en,1,,,false
%{professional_title} at %{company},en,1,,,false
You Billing Address is used for all purchases. For Luleka Partners the Billing Address appears on each %{sales_order} and %{sales_invoice}.,en,1,,,false
You must be enrolled in our beta program before you can sign up.,en,1,,,false
Confirm your account,en,1,,,false
Piggy Bank,en,1,,,false
sales order,en,1,sales order,,false
Find cases,en,1,,,false
Orders,en,1,,,false
sales invoice,en,1,sales invoice,,false
Case,en,1,,,false
%{member} since %{time} ago,en,1,,,false
Why can I not edit the country field of my Billing Address?,en,1,,,false
Start your case,en,1,,,false
about %d hours,en,2,,,false
Your password was changed successfully.,en,1,,,false
Solution,en,1,,,false
%{partner_membership} expires in %{distance} on %{date},en,1,,,false
There were problems changing your password.,en,1,,,false
Find solution,en,1,,,false
give new,en,1,,,false
Partner Membership,en,1,,,false
Change Account Password,en,1,,,false
People,en,1,,,false
frequently asked,en,1,,,false
about %d months,en,2,,,false
"Type your current password, a desired new password and confirm your changes.",en,1,,,false
Products,en,1,,,false
answered,en,1,,,false
%{available_balance} of %{balance} can be %{transferred},en,1,,,false
Change Password,en,1,,,false
Locations,en,1,,,false
needs answer,en,1,,,false
transferred,en,1,,,false
Current Password,en,1,,,false
ask new,en,1,,,false
"%{current_quota} responses available for this month, your current monthly quota is %{default_quota}.",en,1,,,false
New Password,en,1,,,false
Your Web Browser Setting,en,1,,,false
Name,en,1,,,false
Your new password is active,en,1,,,false
Luleka requires a browser feature called <strong>JavaScript</strong>. All modern browsers support JavaScript. You probably just need to change a setting in order to turn it on.,en,1,,,false
Profiles,en,1,,,false
Select Membership,en,1,,,false
Please see: %{link}.,en,1,,,false
Public Profile,en,1,,,false
Sort by '{field}',en,1,,,false
"In order to renew or extend your Partner Membership, select from one of the following options.",en,1,,,false
How to enable JavaScript in your browser,en,1,,,false
Responses,en,1,,,false
Browse by Category,en,1,,,false
Select Luleka Partner Membership option,en,1,,,false
"Please turn JavaScript back on if you wish to use our site. Once you have enabled JavaScript, you can %{try_reloading}. Sorry for the inconvenience.",en,1,,,false
Comments,en,1,,,false
Remove avatar?,en,1,,,false
After expiry your %{membership} is not automatically renewed.,en,1,,,false
Logout,en,1,,,false
try loading this page again,en,1,,,false
Add as Contact,en,1,,,false
Remove,en,1,,,false
&mdash; Or &mdash;,en,1,,,false
Your Luleka Team,en,1,,,false
%{contacts} joined,en,1,,,false
Edit,en,1,,,false
A valid Partner promotion code activates a free Luleka Partner account.,en,1,,,false
praise,en,1,,,false
%{contacts} contacts,en,1,,,false
Existing Partners can give membership promotion codes to their friends.,en,1,,,false
shared,en,1,,,false
%d contact,en,2,%d contacts,,false
Why should I become a Luleka Partner?,en,1,,,false
%{kases} powered by %{people} with help from {members},en,1,,,false
%d visit,en,2,%d visits,,false
"As a Partner, all Luleka users can see your profile and track record, and would be able to contact you directly.",en,1,,,false
%{name} shared this idea %{time} ago,en,1,,,false
%{name} wants to know what you think,en,1,,,false
Basic Information,en,1,,,false
You will be compensated for your support on cases that offer rewards.,en,1,,,false
working as %{title},en,1,,,false
Share %{type},en,1,,,false
Have Expertise,en,1,,,false
You will receive a share of the community profits based on your Piggy Bank balance.,en,1,,,false
%{name} accepted your invitation,en,1,,,false
Do you know of any helpful people who might be interested to know about this?,en,1,,,false
Want Expertise,en,1,,,false
Can I cancel my Luleka Partner subscription?,en,1,,,false
You have accepted the invitation of %{name}.,en,1,,,false
Your Name,en,1,,,false
Your username and password did not match,en,1,,,false
Spoken Languages,en,1,,,false
Your subscription is paid in advance up front. Please see our %{terms} for more information.,en,1,,,false
Your confirmation request has just been resent.,en,1,,,false
Email To,en,1,,,false
Germany,en,1,,,false
Interests,en,1,,,false
Do you accept other types of payment besides credit cards?,en,1,,,false
Enter up to 10 email addresses separated by commas,en,1,,,false
can't be blank,en,1,,,false
Home Page,en,1,,,false
We also allow payments using the Luleka Piggy Bank micro payment method.,en,1,,,false
A personalized note better explains why you want to share this case.,en,1,,,false
is invalid,en,1,,,false
Contact Information,en,1,,,false
How do I receive a voucher?,en,1,,,false
is required,en,1,,,false
Work and Education,en,1,,,false
"When other Luleka Partners invite you to become a friend, they can choose to include a voucher for you.",en,1,,,false
